Source,Target,Type,Appearance
"Paukner, A.","Keven, N.",Directed,1
"Paukner, A.","Akins, K.",Directed,1
"Suomi, S.","Keven, N.",Directed,1
"Suomi, S.","Akins, K.",Directed,1
"Vincini, S.","Keven, N.",Directed,1
"Vincini, S.","Akins, K.",Directed,1
"Jhang, Y.","Keven, N.",Directed,1
"Jhang, Y.","Akins, K.",Directed,1
"Buder, E.","Keven, N.",Directed,1
"Buder, E.","Akins, K.",Directed,1
"Gallagher, S.","Keven, N.",Directed,1
"Gallagher, S.","Akins, K.",Directed,1
"Zappettini, S.","Keven, N.",Directed,1
"Zappettini, S.","Akins, K.",Directed,1
"Aronowitz, S.","Mahr, J.",Directed,1
"Aronowitz, S.","Csibra, G.",Directed,1
"Benoit, R.","Mahr, J.",Directed,1
"Benoit, R.","Csibra, G.",Directed,1
"Berkers, R.","Mahr, J.",Directed,1
"Berkers, R.","Csibra, G.",Directed,1
"Paulus, P.","Mahr, J.",Directed,1
"Paulus, P.","Csibra, G.",Directed,1
"Berntsen, D.","Mahr, J.",Directed,1
"Berntsen, D.","Csibra, G.",Directed,1
"Blank, H.","Mahr, J.",Directed,1
"Blank, H.","Csibra, G.",Directed,1
"Carruthers, P.","Mahr, J.",Directed,1
"Carruthers, P.","Csibra, G.",Directed,1
"Coman, A.","Mahr, J.",Directed,1
"Coman, A.","Csibra, G.",Directed,1
"De Brigard, F.","Mahr, J.",Directed,1
"De Brigard, F.","Csibra, G.",Directed,1
"Gessell, B.","Mahr, J.",Directed,1
"Gessell, B.","Csibra, G.",Directed,1
"Dessalles, J.","Mahr, J.",Directed,1
"Dessalles, J.","Csibra, G.",Directed,1
"Diekelmann, S.","Mahr, J.",Directed,1
"Diekelmann, S.","Csibra, G.",Directed,1
"Paulus, F.","Mahr, J.",Directed,1
"Paulus, F.","Csibra, G.",Directed,1
"Krach, S.","Mahr, J.",Directed,1
"Krach, S.","Csibra, G.",Directed,1
"Eaton, T.","Mahr, J.",Directed,1
"Eaton, T.","Csibra, G.",Directed,1
"Anderson, A.","Mahr, J.",Directed,2
"Anderson, A.","Csibra, G.",Directed,2
"El Haj, M.","Mahr, J.",Directed,1
"El Haj, M.","Csibra, G.",Directed,1
"Miller, R.","Mahr, J.",Directed,1
"Miller, R.","Csibra, G.",Directed,1
"Fabbro, F.","Mahr, J.",Directed,1
"Fabbro, F.","Csibra, G.",Directed,1
"Crescentini, C.","Mahr, J.",Directed,1
"Crescentini, C.","Csibra, G.",Directed,1
"Fivush, R.","Mahr, J.",Directed,1
"Fivush, R.","Csibra, G.",Directed,1
"Hayes, B.","Mahr, J.",Directed,1
"Hayes, B.","Csibra, G.",Directed,1
"Ramanan, S.","Mahr, J.",Directed,1
"Ramanan, S.","Csibra, G.",Directed,1
"Irish, M.","Mahr, J.",Directed,1
"Irish, M.","Csibra, G.",Directed,1
"Henry, J.","Mahr, J.",Directed,1
"Henry, J.","Csibra, G.",Directed,1
"Craver, C.","Mahr, J.",Directed,1
"Craver, C.","Csibra, G.",Directed,1
"Hirst, W.","Mahr, J.",Directed,1
"Hirst, W.","Csibra, G.",Directed,1
"Echterhoff, G.","Mahr, J.",Directed,1
"Echterhoff, G.","Csibra, G.",Directed,1
"Kampis, D.","Mahr, J.",Directed,1
"Kampis, D.","Csibra, G.",Directed,1
"Keszei, A.","Mahr, J.",Directed,1
"Keszei, A.","Csibra, G.",Directed,1
"Király, I.","Mahr, J.",Directed,1
"Király, I.","Csibra, G.",Directed,1
"Keven, N.","Mahr, J.",Directed,1
"Keven, N.","Csibra, G.",Directed,1
"Mar, R.","Mahr, J.",Directed,1
"Mar, R.","Csibra, G.",Directed,1
"Spreng, R.","Mahr, J.",Directed,1
"Spreng, R.","Csibra, G.",Directed,1
"Michael, J.","Mahr, J.",Directed,1
"Michael, J.","Csibra, G.",Directed,1
"Székely, M.","Mahr, J.",Directed,1
"Székely, M.","Csibra, G.",Directed,1
"Christensen, W.","Mahr, J.",Directed,1
"Christensen, W.","Csibra, G.",Directed,1
"Michaelian, K.","Mahr, J.",Directed,1
"Michaelian, K.","Csibra, G.",Directed,1
"Morton, J.","Mahr, J.",Directed,1
"Morton, J.","Csibra, G.",Directed,1
"Nagel, J.","Mahr, J.",Directed,1
"Nagel, J.","Csibra, G.",Directed,1
"Nash, R.","Mahr, J.",Directed,1
"Nash, R.","Csibra, G.",Directed,1
"Nelson, K.","Mahr, J.",Directed,1
"Nelson, K.","Csibra, G.",Directed,1
"Rau, P.","Mahr, J.",Directed,1
"Rau, P.","Csibra, G.",Directed,1
"Botterill, G.","Mahr, J.",Directed,1
"Botterill, G.","Csibra, G.",Directed,1
"Redshaw, J.","Mahr, J.",Directed,1
"Redshaw, J.","Csibra, G.",Directed,1
"Suddendorf, T.","Mahr, J.",Directed,1
"Suddendorf, T.","Csibra, G.",Directed,1
"Robins, S.","Mahr, J.",Directed,1
"Robins, S.","Csibra, G.",Directed,1
"Rubin, D.","Mahr, J.",Directed,1
"Rubin, D.","Csibra, G.",Directed,1
"Samuel, S.","Mahr, J.",Directed,1
"Samuel, S.","Csibra, G.",Directed,1
"Clayton, N.","Mahr, J.",Directed,1
"Clayton, N.","Csibra, G.",Directed,1
"Schacter, D.","Mahr, J.",Directed,1
"Schacter, D.","Csibra, G.",Directed,1
"Carpenter, A.","Mahr, J.",Directed,1
"Carpenter, A.","Csibra, G.",Directed,1
"Devitt, A.","Mahr, J.",Directed,1
"Devitt, A.","Csibra, G.",Directed,1
"Roberts, R.","Mahr, J.",Directed,1
"Roberts, R.","Csibra, G.",Directed,1
"Addis, D.","Mahr, J.",Directed,1
"Addis, D.","Csibra, G.",Directed,1
"Szpunar, K.","Mahr, J.",Directed,1
"Szpunar, K.","Csibra, G.",Directed,1
"Chan, J.","Mahr, J.",Directed,1
"Chan, J.","Csibra, G.",Directed,1
"Werning, M.","Mahr, J.",Directed,1
"Werning, M.","Csibra, G.",Directed,1
"Cheng, S.","Mahr, J.",Directed,1
"Cheng, S.","Csibra, G.",Directed,1
"Alfano, M.","Mahr, J.",Directed,1
"Alfano, M.","Csibra, G.",Directed,1
"Beal, B.","Mahr, J.",Directed,1
"Beal, B.","Csibra, G.",Directed,1
"Rochat, P.","Mahr, J.",Directed,1
"Rochat, P.","Csibra, G.",Directed,1
"Bonicalzi, S.","Mahr, J.",Directed,1
"Bonicalzi, S.","Csibra, G.",Directed,1
"Gallotti, M.","Mahr, J.",Directed,1
"Gallotti, M.","Csibra, G.",Directed,1
"Collerton, D.","Mahr, J.",Directed,1
"Collerton, D.","Csibra, G.",Directed,1
"Perry, E.","Mahr, J.",Directed,1
"Perry, E.","Csibra, G.",Directed,1
"Couchman, J.","Mahr, J.",Directed,1
"Couchman, J.","Csibra, G.",Directed,1
"Birster, G.","Mahr, J.",Directed,1
"Birster, G.","Csibra, G.",Directed,1
"Coutinho, M.","Mahr, J.",Directed,1
"Coutinho, M.","Csibra, G.",Directed,1
"Dunning, D.","Mahr, J.",Directed,1
"Dunning, D.","Csibra, G.",Directed,1
"Fowers, B.","Mahr, J.",Directed,1
"Fowers, B.","Csibra, G.",Directed,1
"Lang, S.","Mahr, J.",Directed,1
"Lang, S.","Csibra, G.",Directed,1
"Franks, B.","Mahr, J.",Directed,1
"Franks, B.","Csibra, G.",Directed,1
"Voyer, B.","Mahr, J.",Directed,1
"Voyer, B.","Csibra, G.",Directed,1
"Hammond, S.","Mahr, J.",Directed,1
"Hammond, S.","Csibra, G.",Directed,1
"Hechler, S.","Mahr, J.",Directed,1
"Hechler, S.","Csibra, G.",Directed,1
"Kessler, T.","Mahr, J.",Directed,1
"Kessler, T.","Csibra, G.",Directed,1
"Hirstein, W.","Mahr, J.",Directed,1
"Hirstein, W.","Csibra, G.",Directed,1
"Sifferd, K.","Mahr, J.",Directed,1
"Sifferd, K.","Csibra, G.",Directed,1
"Lambert, E.","Mahr, J.",Directed,1
"Lambert, E.","Csibra, G.",Directed,1
"Dennett, D.","Mahr, J.",Directed,1
"Dennett, D.","Csibra, G.",Directed,1
"Levy, N.","Mahr, J.",Directed,1
"Levy, N.","Csibra, G.",Directed,1
"Maibom, H.","Mahr, J.",Directed,1
"Maibom, H.","Csibra, G.",Directed,1
"Mattei, T.","Mahr, J.",Directed,1
"Mattei, T.","Csibra, G.",Directed,1
"May, J.","Mahr, J.",Directed,1
"May, J.","Csibra, G.",Directed,1
"Mercier, H.","Mahr, J.",Directed,1
"Mercier, H.","Csibra, G.",Directed,1
"Murray, S.","Mahr, J.",Directed,1
"Murray, S.","Csibra, G.",Directed,1
"Niemi, L.","Mahr, J.",Directed,1
"Niemi, L.","Csibra, G.",Directed,1
"Graham, J.","Mahr, J.",Directed,1
"Graham, J.","Csibra, G.",Directed,1
"Patrzyk, P.","Mahr, J.",Directed,1
"Patrzyk, P.","Csibra, G.",Directed,1
"Pe-Curto, A.","Mahr, J.",Directed,1
"Pe-Curto, A.","Csibra, G.",Directed,1
"Deonna, J.","Mahr, J.",Directed,1
"Deonna, J.","Csibra, G.",Directed,1
"Sander, D.","Mahr, J.",Directed,1
"Sander, D.","Csibra, G.",Directed,1
"Sommers, T.","Mahr, J.",Directed,1
"Sommers, T.","Csibra, G.",Directed,1
"Taylor, M.","Mahr, J.",Directed,1
"Taylor, M.","Csibra, G.",Directed,1
"Uleman, J.","Mahr, J.",Directed,1
"Uleman, J.","Csibra, G.",Directed,1
"Granot, Y.","Mahr, J.",Directed,1
"Granot, Y.","Csibra, G.",Directed,1
"Shimizu, Y.","Mahr, J.",Directed,1
"Shimizu, Y.","Csibra, G.",Directed,1
"Vargas, M.","Mahr, J.",Directed,1
"Vargas, M.","Csibra, G.",Directed,1
"Viciana, H.","Mahr, J.",Directed,1
"Viciana, H.","Csibra, G.",Directed,1
"Gaitán, A.","Mahr, J.",Directed,1
"Gaitán, A.","Csibra, G.",Directed,1
"Aguiar, F.","Mahr, J.",Directed,1
"Aguiar, F.","Csibra, G.",Directed,1
"Ward, Z.","Mahr, J.",Directed,1
"Ward, Z.","Csibra, G.",Directed,1
"Machery, E.","Mahr, J.",Directed,1
"Machery, E.","Csibra, G.",Directed,1
"Zinken, J.","Mahr, J.",Directed,1
"Zinken, J.","Csibra, G.",Directed,1
"Reddy, V.","Mahr, J.",Directed,1
"Reddy, V.","Csibra, G.",Directed,1
"Baumard, N.","Singh, M.",Directed,1
"Beit-Hallahmi, B.","Singh, M.",Directed,1
"Blackwell, A.","Singh, M.",Directed,1
"Purzycki, B.","Singh, M.",Directed,1
"Boudry, M.","Singh, M.",Directed,1
"Boyer, P.","Singh, M.",Directed,1
"Cardeña, E.","Singh, M.",Directed,1
"Krippner, S.","Singh, M.",Directed,1
"Fiala, J.","Singh, M.",Directed,1
"Coolidge, F.","Singh, M.",Directed,1
"Glowacki, L.","Singh, M.",Directed,1
"Haslam, N.","Singh, M.",Directed,1
"Hove, M.","Singh, M.",Directed,1
"Stelzer, J.","Singh, M.",Directed,1
"Humphrey, N.","Singh, M.",Directed,1
"Johnson, S.","Singh, M.",Directed,1
"Kapitány, R.","Singh, M.",Directed,1
"Kavanagh, C.","Singh, M.",Directed,1
"Linquist, S.","Singh, M.",Directed,1
"Nielsen, M.","Singh, M.",Directed,1
"Fischer, R.","Singh, M.",Directed,1
"Kashima, Y.","Singh, M.",Directed,1
"Polimeni, J.","Singh, M.",Directed,1
"Powers, A.","Singh, M.",Directed,1
"Corlett, P.","Singh, M.",Directed,1
"Ross, R.","Singh, M.",Directed,1
"McKay, R.","Singh, M.",Directed,1
"Schindler, S.","Singh, M.",Directed,1
"Greenberg, J.","Singh, M.",Directed,1
"Pfattheicher, S.","Singh, M.",Directed,1
"Steinkopf, L.","Singh, M.",Directed,1
"De Barra, M.","Singh, M.",Directed,1
"Tabatabaeian, S.","Singh, M.",Directed,1
"Jennings, C.","Singh, M.",Directed,1
"Watson-Jones, R.","Singh, M.",Directed,1
"Legare, C.","Singh, M.",Directed,1
"Willard, A.","Singh, M.",Directed,1
"Nakawake, Y.","Singh, M.",Directed,1
"Jong, J.","Singh, M.",Directed,1
"Winkelman, M.","Singh, M.",Directed,1
"Wood, C.","Singh, M.",Directed,1
"Stockly, K.","Singh, M.",Directed,1
"Allidina, S.","Stanford, P.",Directed,1
"Cunningham, W.","Stanford, P.",Directed,1
"Birch, J.","Stanford, P.",Directed,1
"Böhm, R.","Stanford, P.",Directed,1
"Thielmann, I.","Stanford, P.",Directed,1
"Hilbig, B.","Stanford, P.",Directed,1
"Bruner, J.","Stanford, P.",Directed,1
"Brusse, C.","Stanford, P.",Directed,1
"Sterelny, K.","Stanford, P.",Directed,1
"Davis, T.","Stanford, P.",Directed,1
"Kelly, D.","Stanford, P.",Directed,1
"Goodwin, G.","Stanford, P.",Directed,1
"Handfield, T.","Stanford, P.",Directed,1
"Thrasher, J.","Stanford, P.",Directed,1
"García, J.","Stanford, P.",Directed,1
"Isern-Mas, C.","Stanford, P.",Directed,1
"Gomila, A.","Stanford, P.",Directed,1
"Jebari, J.","Stanford, P.",Directed,1
"Huebner, B.","Stanford, P.",Directed,1
"Johnson, T.","Stanford, P.",Directed,1
"Kaznatcheev, A.","Stanford, P.",Directed,1
"Shultz, T.","Stanford, P.",Directed,1
"O'Neill, E.","Stanford, P.",Directed,1
"Patel, S.","Stanford, P.",Directed,1
"Machery, E.","Stanford, P.",Directed,1
"Poulin, M.","Stanford, P.",Directed,1
"Ross, D.","Stanford, P.",Directed,1
"Schulz, A.","Stanford, P.",Directed,1
"Stich, S.","Stanford, P.",Directed,1
"Theriault, J.","Stanford, P.",Directed,1
"Young, L.","Stanford, P.",Directed,1
"Van Prooijen, J.","Stanford, P.",Directed,1
"Voorhees, B.","Stanford, P.",Directed,1
"Read, D.","Stanford, P.",Directed,1
"Gabora, L.","Stanford, P.",Directed,1
"Wiegman, I.","Stanford, P.",Directed,1
"Zinser, J.","Stanford, P.",Directed,1
"Alexander, D.","Zwaan, R.",Directed,1
"Alexander, D.","Etz, A.",Directed,1
"Alexander, D.","Lucas, R.",Directed,1
"Alexander, D.","Donnellan, M.",Directed,1
"Moors, P.","Zwaan, R.",Directed,1
"Moors, P.","Etz, A.",Directed,1
"Moors, P.","Lucas, R.",Directed,1
"Moors, P.","Donnellan, M.",Directed,1
"Białek, M.","Zwaan, R.",Directed,1
"Białek, M.","Etz, A.",Directed,1
"Białek, M.","Lucas, R.",Directed,1
"Białek, M.","Donnellan, M.",Directed,1
"Carsel, T.","Zwaan, R.",Directed,1
"Carsel, T.","Etz, A.",Directed,1
"Carsel, T.","Lucas, R.",Directed,1
"Carsel, T.","Donnellan, M.",Directed,1
"Demos, A.","Zwaan, R.",Directed,1
"Demos, A.","Etz, A.",Directed,1
"Demos, A.","Lucas, R.",Directed,1
"Demos, A.","Donnellan, M.",Directed,1
"Motyl, M.","Zwaan, R.",Directed,1
"Motyl, M.","Etz, A.",Directed,1
"Motyl, M.","Lucas, R.",Directed,1
"Motyl, M.","Donnellan, M.",Directed,1
"Coles, N.","Zwaan, R.",Directed,1
"Coles, N.","Etz, A.",Directed,1
"Coles, N.","Lucas, R.",Directed,1
"Coles, N.","Donnellan, M.",Directed,1
"Tiokhin, L.","Zwaan, R.",Directed,1
"Tiokhin, L.","Etz, A.",Directed,1
"Tiokhin, L.","Lucas, R.",Directed,1
"Tiokhin, L.","Donnellan, M.",Directed,1
"Scheel, A.","Zwaan, R.",Directed,1
"Scheel, A.","Etz, A.",Directed,1
"Scheel, A.","Lucas, R.",Directed,1
"Scheel, A.","Donnellan, M.",Directed,1
"Isager, P.","Zwaan, R.",Directed,1
"Isager, P.","Etz, A.",Directed,1
"Isager, P.","Lucas, R.",Directed,1
"Isager, P.","Donnellan, M.",Directed,1
"Lakens, D.","Zwaan, R.",Directed,1
"Lakens, D.","Etz, A.",Directed,1
"Lakens, D.","Lucas, R.",Directed,1
"Lakens, D.","Donnellan, M.",Directed,1
"De Ruiter, J.","Zwaan, R.",Directed,1
"De Ruiter, J.","Etz, A.",Directed,1
"De Ruiter, J.","Lucas, R.",Directed,1
"De Ruiter, J.","Donnellan, M.",Directed,1
"Egloff, B.","Zwaan, R.",Directed,1
"Egloff, B.","Etz, A.",Directed,1
"Egloff, B.","Lucas, R.",Directed,1
"Egloff, B.","Donnellan, M.",Directed,1
"Gantman, A.","Zwaan, R.",Directed,1
"Gantman, A.","Etz, A.",Directed,1
"Gantman, A.","Lucas, R.",Directed,1
"Gantman, A.","Donnellan, M.",Directed,1
"Gomila, R.","Zwaan, R.",Directed,1
"Gomila, R.","Etz, A.",Directed,1
"Gomila, R.","Lucas, R.",Directed,1
"Gomila, R.","Donnellan, M.",Directed,1
"Martinez, J.","Zwaan, R.",Directed,1
"Martinez, J.","Etz, A.",Directed,1
"Martinez, J.","Lucas, R.",Directed,1
"Martinez, J.","Donnellan, M.",Directed,1
"Matias, J.","Zwaan, R.",Directed,1
"Matias, J.","Etz, A.",Directed,1
"Matias, J.","Lucas, R.",Directed,1
"Matias, J.","Donnellan, M.",Directed,1
"Paluck, E.","Zwaan, R.",Directed,1
"Paluck, E.","Etz, A.",Directed,1
"Paluck, E.","Lucas, R.",Directed,1
"Paluck, E.","Donnellan, M.",Directed,1
"Starck, J.","Zwaan, R.",Directed,1
"Starck, J.","Etz, A.",Directed,1
"Starck, J.","Lucas, R.",Directed,1
"Starck, J.","Donnellan, M.",Directed,1
.,"Zwaan, R.",Directed,1
.,"Etz, A.",Directed,1
.,"Lucas, R.",Directed,1
.,"Donnellan, M.",Directed,1
"Gelman, A.","Zwaan, R.",Directed,1
"Gelman, A.","Etz, A.",Directed,1
"Gelman, A.","Lucas, R.",Directed,1
"Gelman, A.","Donnellan, M.",Directed,1
"Gernsbacher, M.","Zwaan, R.",Directed,1
"Gernsbacher, M.","Etz, A.",Directed,1
"Gernsbacher, M.","Lucas, R.",Directed,1
"Gernsbacher, M.","Donnellan, M.",Directed,1
"Giner-Sorolla, R.","Zwaan, R.",Directed,1
"Giner-Sorolla, R.","Etz, A.",Directed,1
"Giner-Sorolla, R.","Lucas, R.",Directed,1
"Giner-Sorolla, R.","Donnellan, M.",Directed,1
"Amodio, D.","Zwaan, R.",Directed,1
"Amodio, D.","Etz, A.",Directed,1
"Amodio, D.","Lucas, R.",Directed,1
"Amodio, D.","Donnellan, M.",Directed,1
"Van Kleef, G.","Zwaan, R.",Directed,1
"Van Kleef, G.","Etz, A.",Directed,1
"Van Kleef, G.","Lucas, R.",Directed,1
"Van Kleef, G.","Donnellan, M.",Directed,1
"Gorgolewski, K.","Zwaan, R.",Directed,1
"Gorgolewski, K.","Etz, A.",Directed,1
"Gorgolewski, K.","Lucas, R.",Directed,1
"Gorgolewski, K.","Donnellan, M.",Directed,1
"Nichols, T.","Zwaan, R.",Directed,1
"Nichols, T.","Etz, A.",Directed,1
"Nichols, T.","Lucas, R.",Directed,1
"Nichols, T.","Donnellan, M.",Directed,1
"Kennedy, D.","Zwaan, R.",Directed,1
"Kennedy, D.","Etz, A.",Directed,1
"Kennedy, D.","Lucas, R.",Directed,1
"Kennedy, D.","Donnellan, M.",Directed,1
"Poline, J.","Zwaan, R.",Directed,1
"Poline, J.","Etz, A.",Directed,1
"Poline, J.","Lucas, R.",Directed,1
"Poline, J.","Donnellan, M.",Directed,1
"Poldrack, R.","Zwaan, R.",Directed,1
"Poldrack, R.","Etz, A.",Directed,1
"Poldrack, R.","Lucas, R.",Directed,1
"Poldrack, R.","Donnellan, M.",Directed,1
"Hardwicke, T.","Zwaan, R.",Directed,1
"Hardwicke, T.","Etz, A.",Directed,1
"Hardwicke, T.","Lucas, R.",Directed,1
"Hardwicke, T.","Donnellan, M.",Directed,1
"Tessler, M.","Zwaan, R.",Directed,1
"Tessler, M.","Etz, A.",Directed,1
"Tessler, M.","Lucas, R.",Directed,1
"Tessler, M.","Donnellan, M.",Directed,1
"Peloquin, B.","Zwaan, R.",Directed,1
"Peloquin, B.","Etz, A.",Directed,1
"Peloquin, B.","Lucas, R.",Directed,1
"Peloquin, B.","Donnellan, M.",Directed,1
"Frank, M.","Zwaan, R.",Directed,1
"Frank, M.","Etz, A.",Directed,1
"Frank, M.","Lucas, R.",Directed,1
"Frank, M.","Donnellan, M.",Directed,1
"Heit, E.","Zwaan, R.",Directed,1
"Heit, E.","Etz, A.",Directed,1
"Heit, E.","Lucas, R.",Directed,1
"Heit, E.","Donnellan, M.",Directed,1
"Rotello, C.","Zwaan, R.",Directed,1
"Rotello, C.","Etz, A.",Directed,1
"Rotello, C.","Lucas, R.",Directed,1
"Rotello, C.","Donnellan, M.",Directed,1
"Holcombe, A.","Zwaan, R.",Directed,1
"Holcombe, A.","Etz, A.",Directed,1
"Holcombe, A.","Lucas, R.",Directed,1
"Holcombe, A.","Donnellan, M.",Directed,1
"Gershman, S.","Zwaan, R.",Directed,1
"Gershman, S.","Etz, A.",Directed,1
"Gershman, S.","Lucas, R.",Directed,1
"Gershman, S.","Donnellan, M.",Directed,1
"Howe, P.","Zwaan, R.",Directed,1
"Howe, P.","Etz, A.",Directed,1
"Howe, P.","Lucas, R.",Directed,1
"Howe, P.","Donnellan, M.",Directed,1
"Perfors, A.","Zwaan, R.",Directed,1
"Perfors, A.","Etz, A.",Directed,1
"Perfors, A.","Lucas, R.",Directed,1
"Perfors, A.","Donnellan, M.",Directed,1
"IJzerman, H.","Zwaan, R.",Directed,1
"IJzerman, H.","Etz, A.",Directed,1
"IJzerman, H.","Lucas, R.",Directed,1
"IJzerman, H.","Donnellan, M.",Directed,1
"Grahe, J.","Zwaan, R.",Directed,1
"Grahe, J.","Etz, A.",Directed,1
"Grahe, J.","Lucas, R.",Directed,1
"Grahe, J.","Donnellan, M.",Directed,1
"Brandt, M.","Zwaan, R.",Directed,1
"Brandt, M.","Etz, A.",Directed,1
"Brandt, M.","Lucas, R.",Directed,1
"Brandt, M.","Donnellan, M.",Directed,1
"Ioannidis, J.","Zwaan, R.",Directed,1
"Ioannidis, J.","Etz, A.",Directed,1
"Ioannidis, J.","Lucas, R.",Directed,1
"Ioannidis, J.","Donnellan, M.",Directed,1
"Kochari, A.","Zwaan, R.",Directed,1
"Kochari, A.","Etz, A.",Directed,1
"Kochari, A.","Lucas, R.",Directed,1
"Kochari, A.","Donnellan, M.",Directed,1
"Ostarek, M.","Zwaan, R.",Directed,1
"Ostarek, M.","Etz, A.",Directed,1
"Ostarek, M.","Lucas, R.",Directed,1
"Ostarek, M.","Donnellan, M.",Directed,1
"Kuehberger, A.","Zwaan, R.",Directed,1
"Kuehberger, A.","Etz, A.",Directed,1
"Kuehberger, A.","Lucas, R.",Directed,1
"Kuehberger, A.","Donnellan, M.",Directed,1
"Schulte-Mecklenbeck, M.","Zwaan, R.",Directed,1
"Schulte-Mecklenbeck, M.","Etz, A.",Directed,1
"Schulte-Mecklenbeck, M.","Lucas, R.",Directed,1
"Schulte-Mecklenbeck, M.","Donnellan, M.",Directed,1
"Lilienfeld, S.","Zwaan, R.",Directed,1
"Lilienfeld, S.","Etz, A.",Directed,1
"Lilienfeld, S.","Lucas, R.",Directed,1
"Lilienfeld, S.","Donnellan, M.",Directed,1
"Little, D.","Zwaan, R.",Directed,1
"Little, D.","Etz, A.",Directed,1
"Little, D.","Lucas, R.",Directed,1
"Little, D.","Donnellan, M.",Directed,1
"Smith, P.","Zwaan, R.",Directed,1
"Smith, P.","Etz, A.",Directed,1
"Smith, P.","Lucas, R.",Directed,1
"Smith, P.","Donnellan, M.",Directed,1
"MacCoun, R.","Zwaan, R.",Directed,1
"MacCoun, R.","Etz, A.",Directed,1
"MacCoun, R.","Lucas, R.",Directed,1
"MacCoun, R.","Donnellan, M.",Directed,1
"Nuijten, M.","Zwaan, R.",Directed,1
"Nuijten, M.","Etz, A.",Directed,1
"Nuijten, M.","Lucas, R.",Directed,1
"Nuijten, M.","Donnellan, M.",Directed,1
"Bakker, M.","Zwaan, R.",Directed,1
"Bakker, M.","Etz, A.",Directed,1
"Bakker, M.","Lucas, R.",Directed,1
"Bakker, M.","Donnellan, M.",Directed,1
"Maassen, E.","Zwaan, R.",Directed,1
"Maassen, E.","Etz, A.",Directed,1
"Maassen, E.","Lucas, R.",Directed,1
"Maassen, E.","Donnellan, M.",Directed,1
"Wicherts, J.","Zwaan, R.",Directed,1
"Wicherts, J.","Etz, A.",Directed,1
"Wicherts, J.","Lucas, R.",Directed,1
"Wicherts, J.","Donnellan, M.",Directed,1
"Paolacci, G.","Zwaan, R.",Directed,1
"Paolacci, G.","Etz, A.",Directed,1
"Paolacci, G.","Lucas, R.",Directed,1
"Paolacci, G.","Donnellan, M.",Directed,1
"Chandler, J.","Zwaan, R.",Directed,1
"Chandler, J.","Etz, A.",Directed,1
"Chandler, J.","Lucas, R.",Directed,1
"Chandler, J.","Donnellan, M.",Directed,1
"Pennycook, G.","Zwaan, R.",Directed,1
"Pennycook, G.","Etz, A.",Directed,1
"Pennycook, G.","Lucas, R.",Directed,1
"Pennycook, G.","Donnellan, M.",Directed,1
"Petty, R.","Zwaan, R.",Directed,1
"Petty, R.","Etz, A.",Directed,1
"Petty, R.","Lucas, R.",Directed,1
"Petty, R.","Donnellan, M.",Directed,1
"Schimmack, U.","Zwaan, R.",Directed,1
"Schimmack, U.","Etz, A.",Directed,1
"Schimmack, U.","Lucas, R.",Directed,1
"Schimmack, U.","Donnellan, M.",Directed,1
"Simons, D.","Zwaan, R.",Directed,1
"Simons, D.","Etz, A.",Directed,1
"Simons, D.","Lucas, R.",Directed,1
"Simons, D.","Donnellan, M.",Directed,1
"Shoda, Y.","Zwaan, R.",Directed,1
"Shoda, Y.","Etz, A.",Directed,1
"Shoda, Y.","Lucas, R.",Directed,1
"Shoda, Y.","Donnellan, M.",Directed,1
"Lindsay, D.","Zwaan, R.",Directed,1
"Lindsay, D.","Etz, A.",Directed,1
"Lindsay, D.","Lucas, R.",Directed,1
"Lindsay, D.","Donnellan, M.",Directed,1
"Spellman, B.","Zwaan, R.",Directed,1
"Spellman, B.","Etz, A.",Directed,1
"Spellman, B.","Lucas, R.",Directed,1
"Spellman, B.","Donnellan, M.",Directed,1
"Kahneman, D.","Zwaan, R.",Directed,1
"Kahneman, D.","Etz, A.",Directed,1
"Kahneman, D.","Lucas, R.",Directed,1
"Kahneman, D.","Donnellan, M.",Directed,1
"Srivastava, S.","Zwaan, R.",Directed,1
"Srivastava, S.","Etz, A.",Directed,1
"Srivastava, S.","Lucas, R.",Directed,1
"Srivastava, S.","Donnellan, M.",Directed,1
"Strack, F.","Zwaan, R.",Directed,1
"Strack, F.","Etz, A.",Directed,1
"Strack, F.","Lucas, R.",Directed,1
"Strack, F.","Donnellan, M.",Directed,1
"Stroebe, W.","Zwaan, R.",Directed,1
"Stroebe, W.","Etz, A.",Directed,1
"Stroebe, W.","Lucas, R.",Directed,1
"Stroebe, W.","Donnellan, M.",Directed,1
"Tackett, J.","Zwaan, R.",Directed,1
"Tackett, J.","Etz, A.",Directed,1
"Tackett, J.","Lucas, R.",Directed,1
"Tackett, J.","Donnellan, M.",Directed,1
"McShane, B.","Zwaan, R.",Directed,1
"McShane, B.","Etz, A.",Directed,1
"McShane, B.","Lucas, R.",Directed,1
"McShane, B.","Donnellan, M.",Directed,1
"Tierney, W.","Zwaan, R.",Directed,1
"Tierney, W.","Etz, A.",Directed,1
"Tierney, W.","Lucas, R.",Directed,1
"Tierney, W.","Donnellan, M.",Directed,1
"Schweinsberg, M.","Zwaan, R.",Directed,1
"Schweinsberg, M.","Etz, A.",Directed,1
"Schweinsberg, M.","Lucas, R.",Directed,1
"Schweinsberg, M.","Donnellan, M.",Directed,1
"Uhlmann, E.","Zwaan, R.",Directed,1
"Uhlmann, E.","Etz, A.",Directed,1
